	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
21_38544925	21	38544925	27.644444	58.944771	35.11528	48.640263	46.48428	52.601501	41.233112	53.214008	56.790154	56.344532	59.263538	45.714912	46.851479	59.853493	47.603527
21_38544943	21	38544943	27.644444	58.944771	35.11528	48.640263	46.48428	52.601501	41.233112	53.214008	56.790154	56.344532	59.263538	45.714912	46.851479	59.853493	47.603527
21_38544966	21	38544966	27.644444	58.944771	35.11528	48.640263	46.48428	52.601501	41.233112	53.214008	56.790154	56.344532	59.263538	45.714912	46.851479	59.853493	47.603527
21_38544974	21	38544974	27.644444	58.944771	35.11528	48.640263	46.48428	52.601501	41.233112	53.214008	56.790154	56.344532	59.263538	45.714912	46.851479	59.853493	47.603527
21_38544986	21	38544986	27.644444	58.944771	35.11528	48.640263	46.48428	52.601501	41.233112	53.214008	56.790154	56.344532	59.263538	45.714912	46.851479	59.853493	47.603527
21_38545239	21	38545239	27.644444	58.944771	35.11528	48.640263	46.48428	52.601501	41.233112	53.214008	56.790154	56.344532	59.263538	45.714912	46.851479	59.853493	47.603527
21_38545256	21	38545256	27.644444	58.944771	35.11528	48.640263	46.48428	52.601501	41.233112	53.214008	56.790154	56.344532	59.263538	45.714912	46.851479	59.853493	47.603527
21_38545360	21	38545360	27.644444	58.944771	35.11528	48.640263	46.48428	52.601501	41.233112	53.214008	56.790154	56.344532	59.263538	45.714912	46.851479	59.853493	47.603527
21_38545811	21	38545811	27.627827	58.904068	35.127377	48.625839	46.455738	52.553291	41.231449	53.195854	56.8508	56.335526	59.286419	45.709236	46.873608	59.841053	47.629955
21_38546024	21	38546024	27.627827	58.904068	35.127377	48.625839	46.455738	52.553291	41.231449	53.195854	56.8508	56.335526	59.286419	45.709236	46.873608	59.841053	47.629955
21_38546585	21	38546585	27.611454	58.864231	35.139801	48.611504	46.427071	52.505054	41.230164	53.178558	56.911369	56.326984	59.310249	45.703461	46.895927	59.829113	47.656586
21_38547652	21	38547652	27.595337	58.825268	35.152576	48.597256	46.39827	52.456806	41.229256	53.162113	56.971844	56.318905	59.335026	45.697601	46.918423	59.81768	47.683407
21_38548084	21	38548084	27.595337	58.825268	35.152576	48.597256	46.39827	52.456806	41.229256	53.162113	56.971844	56.318905	59.335026	45.697601	46.918423	59.81768	47.683407
21_38549389	21	38549389	27.579489	58.787189	35.16568	48.583096	46.369358	52.408539	41.228725	53.146542	57.032238	56.311272	59.360737	45.691666	46.941113	59.806767	47.710438
21_38549395	21	38549395	27.579489	58.787189	35.16568	48.583096	46.369358	52.408539	41.228725	53.146542	57.032238	56.311272	59.360737	45.691666	46.941113	59.806767	47.710438
21_38549412	21	38549412	27.579489	58.787189	35.16568	48.583096	46.369358	52.408539	41.228725	53.146542	57.032238	56.311272	59.360737	45.691666	46.941113	59.806767	47.710438
21_38549548	21	38549548	27.579489	58.787189	35.16568	48.583096	46.369358	52.408539	41.228725	53.146542	57.032238	56.311272	59.360737	45.691666	46.941113	59.806767	47.710438
21_38549558	21	38549558	27.579489	58.787189	35.16568	48.583096	46.369358	52.408539	41.228725	53.146542	57.032238	56.311272	59.360737	45.691666	46.941113	59.806767	47.710438
21_38549659	21	38549659	27.563917	58.749996	35.179134	48.569016	46.340332	52.360264	41.228565	53.13184	57.092556	56.30407	59.38739	45.685677	46.963993	59.796371	47.737667
21_38549871	21	38549871	27.563917	58.749996	35.179134	48.569016	46.340332	52.360264	41.228565	53.13184	57.092556	56.30407	59.38739	45.685677	46.963993	59.796371	47.737667
21_38550046	21	38550046	27.563917	58.749996	35.179134	48.569016	46.340332	52.360264	41.228565	53.13184	57.092556	56.30407	59.38739	45.685677	46.963993	59.796371	47.737667
21_38550285	21	38550285	27.563917	58.749996	35.179134	48.569016	46.340332	52.360264	41.228565	53.13184	57.092556	56.30407	59.38739	45.685677	46.963993	59.796371	47.737667
21_38550674	21	38550674	27.548628	58.713715	35.192924	48.555016	46.311199	52.311989	41.228779	53.118023	57.152798	56.297298	59.414978	45.679638	46.987076	59.786503	47.765102
21_38550796	21	38550796	27.548628	58.713715	35.192924	48.555016	46.311199	52.311989	41.228779	53.118023	57.152798	56.297298	59.414978	45.679638	46.987076	59.786503	47.765102
21_38551043	21	38551043	27.548628	58.713715	35.192924	48.555016	46.311199	52.311989	41.228779	53.118023	57.152798	56.297298	59.414978	45.679638	46.987076	59.786503	47.765102
21_38551451	21	38551451	27.548628	58.713715	35.192924	48.555016	46.311199	52.311989	41.228779	53.118023	57.152798	56.297298	59.414978	45.679638	46.987076	59.786503	47.765102
21_38551477	21	38551477	27.548628	58.713715	35.192924	48.555016	46.311199	52.311989	41.228779	53.118023	57.152798	56.297298	59.414978	45.679638	46.987076	59.786503	47.765102
21_38551802	21	38551802	27.53364	58.678337	35.207058	48.541092	46.281967	52.263729	41.229362	53.105099	57.212959	56.290947	59.443504	45.673565	47.010349	59.77718	47.792759
21_38551911	21	38551911	27.53364	58.678337	35.207058	48.541092	46.281967	52.263729	41.229362	53.105099	57.212959	56.290947	59.443504	45.673565	47.010349	59.77718	47.792759
21_38551928	21	38551928	27.53364	58.678337	35.207058	48.541092	46.281967	52.263729	41.229362	53.105099	57.212959	56.290947	59.443504	45.673565	47.010349	59.77718	47.792759
21_38551932	21	38551932	27.53364	58.678337	35.207058	48.541092	46.281967	52.263729	41.229362	53.105099	57.212959	56.290947	59.443504	45.673565	47.010349	59.77718	47.792759
21_38552147	21	38552147	27.53364	58.678337	35.207058	48.541092	46.281967	52.263729	41.229362	53.105099	57.212959	56.290947	59.443504	45.673565	47.010349	59.77718	47.792759
21_38552190	21	38552190	27.53364	58.678337	35.207058	48.541092	46.281967	52.263729	41.229362	53.105099	57.212959	56.290947	59.443504	45.673565	47.010349	59.77718	47.792759
21_38552352	21	38552352	27.53364	58.678337	35.207058	48.541092	46.281967	52.263729	41.229362	53.105099	57.212959	56.290947	59.443504	45.673565	47.010349	59.77718	47.792759
21_38553301	21	38553301	27.518955	58.64386	35.221535	48.527241	46.252651	52.215477	41.230324	53.093067	57.27306	56.285007	59.472961	45.667473	47.033821	59.768391	47.820625
21_38553457	21	38553457	27.518955	58.64386	35.221535	48.527241	46.252651	52.215477	41.230324	53.093067	57.27306	56.285007	59.472961	45.667473	47.033821	59.768391	47.820625
21_38553498	21	38553498	27.518955	58.64386	35.221535	48.527241	46.252651	52.215477	41.230324	53.093067	57.27306	56.285007	59.472961	45.667473	47.033821	59.768391	47.820625
21_38553799	21	38553799	27.504585	58.610321	35.236355	48.513474	46.223255	52.167278	41.231655	53.081944	57.333084	56.279469	59.503357	45.661369	47.057503	59.760147	47.848717
21_38553800	21	38553800	27.504585	58.610321	35.236355	48.513474	46.223255	52.167278	41.231655	53.081944	57.333084	56.279469	59.503357	45.661369	47.057503	59.760147	47.848717
21_38553847	21	38553847	27.504585	58.610321	35.236355	48.513474	46.223255	52.167278	41.231655	53.081944	57.333084	56.279469	59.503357	45.661369	47.057503	59.760147	47.848717
21_38554338	21	38554338	27.504585	58.610321	35.236355	48.513474	46.223255	52.167278	41.231655	53.081944	57.333084	56.279469	59.503357	45.661369	47.057503	59.760147	47.848717
21_38554930	21	38554930	27.490547	58.577709	35.25153	48.499767	46.193779	52.119102	41.233353	53.071732	57.393047	56.274315	59.534672	45.655285	47.08139	59.752464	47.877026
21_38555098	21	38555098	27.490547	58.577709	35.25153	48.499767	46.193779	52.119102	41.233353	53.071732	57.393047	56.274315	59.534672	45.655285	47.08139	59.752464	47.877026
21_38556764	21	38556764	27.463486	58.51532	35.282913	48.472565	46.134647	52.022911	41.237846	53.054089	57.512783	56.265152	59.600086	45.643185	47.129784	59.738796	47.93433
21_38558375	21	38558375	27.450481	58.485558	35.299122	48.459061	46.105003	51.974918	41.240646	53.046677	57.572563	56.26112	59.634171	45.637203	47.154297	59.732815	47.963322
21_38558559	21	38558559	27.450481	58.485558	35.299122	48.459061	46.105003	51.974918	41.240646	53.046677	57.572563	56.26112	59.634171	45.637203	47.154297	59.732815	47.963322
21_38558782	21	38558782	27.437843	58.456749	35.315689	48.445625	46.075314	51.927006	41.243813	53.040207	57.632294	56.257442	59.669178	45.631279	47.179028	59.727413	47.992554
21_38559712	21	38559712	27.425581	58.428917	35.332596	48.432251	46.045597	51.879177	41.247334	53.034695	57.691963	56.254108	59.70509	45.625439	47.203983	59.722603	48.022026
21_38559737	21	38559737	27.425581	58.428917	35.332596	48.432251	46.045597	51.879177	41.247334	53.034695	57.691963	56.254108	59.70509	45.625439	47.203983	59.722603	48.022026
21_38560455	21	38560455	27.425581	58.428917	35.332596	48.432251	46.045597	51.879177	41.247334	53.034695	57.691963	56.254108	59.70509	45.625439	47.203983	59.722603	48.022026
21_38561940	21	38561940	27.402216	58.37619	35.367458	48.405678	45.986099	51.783825	41.255478	53.026562	57.811165	56.248428	59.779667	45.614044	47.254536	59.714771	48.08168
21_38563376	21	38563376	27.391134	58.351311	35.385426	48.392483	45.956345	51.73632	41.260082	53.023964	57.870705	56.246078	59.818306	45.608521	47.280148	59.71175	48.111877
21_38564460	21	38564460	27.380466	58.327423	35.403736	48.37933	45.92659	51.68895	41.265057	53.02235	57.930202	56.244034	59.857857	45.60313	47.305996	59.709339	48.142323
21_38565081	21	38565081	27.370213	58.304531	35.422394	48.366241	45.896839	51.641712	41.270382	53.021732	57.989666	56.242287	59.8983	45.597893	47.332066	59.707542	48.173019
21_38565161	21	38565161	27.370213	58.304531	35.422394	48.366241	45.896839	51.641712	41.270382	53.021732	57.989666	56.242287	59.8983	45.597893	47.332066	59.707542	48.173019
21_38566201	21	38566201	27.360395	58.282646	35.441399	48.353199	45.867123	51.594627	41.276066	53.022133	58.049099	56.240837	59.939636	45.592812	47.358372	59.706364	48.203968
21_38566488	21	38566488	27.360395	58.282646	35.441399	48.353199	45.867123	51.594627	41.276066	53.022133	58.049099	56.240837	59.939636	45.592812	47.358372	59.706364	48.203968
21_38567228	21	38567228	27.351009	58.261776	35.460758	48.34021	45.837433	51.547699	41.282104	53.023533	58.108501	56.239666	59.981865	45.58791	47.384903	59.705814	48.235184
21_38569637	21	38569637	27.325573	58.205299	35.520927	48.30151	45.748653	51.407986	41.302353	53.033894	58.286572	56.237782	60.113857	45.574402	47.465931	59.707939	48.33036
21_38570289	21	38570289	27.325573	58.205299	35.520927	48.30151	45.748653	51.407986	41.302353	53.033894	58.286572	56.237782	60.113857	45.574402	47.465931	59.707939	48.33036
21_38574305	21	38574305	27.298296	58.14444	35.605995	48.250519	45.63134	51.224617	41.334248	53.062389	58.523815	56.238777	60.302067	45.559685	47.577347	59.719719	48.460991
21_38574556	21	38574556	27.298296	58.14444	35.605995	48.250519	45.63134	51.224617	41.334248	53.062389	58.523815	56.238777	60.302067	45.559685	47.577347	59.719719	48.460991
21_38575064	21	38575064	27.292713	58.131836	35.628113	48.237873	45.602264	51.179363	41.34309	53.072182	58.583111	56.239605	60.351273	45.556698	47.605812	59.724285	48.494328
21_38576212	21	38576212	27.287636	58.120289	35.650581	48.225258	45.573315	51.134369	41.352272	53.083061	58.642418	56.240658	60.401325	45.554012	47.634533	59.729496	48.527943
21_38577066	21	38577066	27.28307	58.109791	35.673374	48.212677	45.544495	51.089642	41.361805	53.095032	58.701744	56.241909	60.452236	45.55164	47.66349	59.735367	48.561829
21_38577120	21	38577120	27.28307	58.109791	35.673374	48.212677	45.544495	51.089642	41.361805	53.095032	58.701744	56.241909	60.452236	45.55164	47.66349	59.735367	48.561829
21_38577269	21	38577269	27.28307	58.109791	35.673374	48.212677	45.544495	51.089642	41.361805	53.095032	58.701744	56.241909	60.452236	45.55164	47.66349	59.735367	48.561829
21_38578663	21	38578663	27.275522	58.091972	35.719982	48.187611	45.487293	51.001045	41.381889	53.122284	58.820419	56.245052	60.556568	45.54789	47.722195	59.749088	48.630436
21_38579238	21	38579238	27.275522	58.091972	35.719982	48.187611	45.487293	51.001045	41.381889	53.122284	58.820419	56.245052	60.556568	45.54789	47.722195	59.749088	48.630436
21_38579624	21	38579624	27.272541	58.084663	35.743778	48.175129	45.458935	50.957191	41.392441	53.137577	58.879791	56.24691	60.609989	45.546543	47.751919	59.756931	48.665169
21_38582238	21	38582238	27.268208	58.073246	35.792351	48.150257	45.40274	50.87043	41.414547	53.171551	58.998623	56.251202	60.719299	45.544949	47.812141	59.77462	48.735462
21_38582946	21	38582946	27.266863	58.069138	35.817131	48.137852	45.374939	50.827549	41.426102	53.190243	59.058086	56.25362	60.775185	45.544739	47.84264	59.784458	48.771038
21_38583514	21	38583514	27.266863	58.069138	35.817131	48.137852	45.374939	50.827549	41.426102	53.190243	59.058086	56.25362	60.775185	45.544739	47.84264	59.784458	48.771038
21_38583540	21	38583540	27.266863	58.069138	35.817131	48.137852	45.374939	50.827549	41.426102	53.190243	59.058086	56.25362	60.775185	45.544739	47.84264	59.784458	48.771038
21_38584030	21	38584030	27.266073	58.066101	35.842228	48.125481	45.347332	50.785004	41.437981	53.210068	59.117592	56.256214	60.831875	45.544937	47.873398	59.79496	48.806904
21_38588240	21	38588240	27.26856	58.06472	35.945763	48.076218	45.239185	50.618496	41.488808	53.301003	59.356087	56.268253	61.066631	45.550018	47.999046	59.843613	48.953197
21_38589463	21	38589463	27.270613	58.067074	35.97242	48.063957	45.212761	50.577824	41.502327	53.326664	59.415855	56.271656	61.127285	45.552433	48.031116	59.857441	48.990486
21_38590077	21	38590077	27.273241	58.070496	35.999378	48.051712	45.186604	50.53756	41.516163	53.353523	59.475685	56.275215	61.188717	45.555317	48.06345	59.871925	49.028069
21_38590354	21	38590354	27.273241	58.070496	35.999378	48.051712	45.186604	50.53756	41.516163	53.353523	59.475685	56.275215	61.188717	45.555317	48.06345	59.871925	49.028069
21_38590889	21	38590889	27.276455	58.075008	36.026634	48.039474	45.160725	50.497711	41.530319	53.381573	59.535591	56.278912	61.250923	45.558693	48.096046	59.887077	49.065933
21_38591377	21	38591377	27.276455	58.075008	36.026634	48.039474	45.160725	50.497711	41.530319	53.381573	59.535591	56.278912	61.250923	45.558693	48.096046	59.887077	49.065933
21_38592451	21	38592451	27.280254	58.080593	36.05418	48.02726	45.135132	50.45829	41.544788	53.410812	59.595566	56.282764	61.313877	45.562569	48.12891	59.902885	49.104076
21_38592941	21	38592941	27.284639	58.087257	36.08202	48.015057	45.109833	50.419308	41.559566	53.441269	59.655621	56.286758	61.377598	45.566959	48.162037	59.919361	49.142513
21_38592943	21	38592943	27.284639	58.087257	36.08202	48.015057	45.109833	50.419308	41.559566	53.441269	59.655621	56.286758	61.377598	45.566959	48.162037	59.919361	49.142513
21_38593620	21	38593620	27.289618	58.095005	36.110149	48.002861	45.08485	50.380753	41.574669	53.472942	59.715771	56.290886	61.442062	45.571865	48.195438	59.936493	49.181232
21_38594209	21	38594209	27.289618	58.095005	36.110149	48.002861	45.08485	50.380753	41.574669	53.472942	59.715771	56.290886	61.442062	45.571865	48.195438	59.936493	49.181232
21_38596215	21	38596215	27.301346	58.113739	36.167248	47.978493	45.035824	50.305023	41.605782	53.539932	59.836323	56.299568	61.573204	45.583302	48.263031	59.972717	49.259525
21_38596610	21	38596610	27.3081	58.124725	36.196217	47.96632	45.011803	50.26786	41.621788	53.575275	59.89674	56.304108	61.639866	45.58984	48.297226	59.991821	49.299099
21_38598257	21	38598257	27.315447	58.136795	36.225452	47.954155	44.988132	50.231174	41.6381	53.611851	59.957272	56.308773	61.707256	45.596947	48.331688	60.011574	49.338959
21_38599420	21	38599420	27.323393	58.149929	36.254955	47.941998	44.964821	50.194973	41.65472	53.649666	60.017891	56.313576	61.775356	45.604626	48.366421	60.031967	49.379089
21_38600453	21	38600453	27.33193	58.164154	36.284725	47.929832	44.941868	50.159267	41.671631	53.688728	60.07864	56.318504	61.844173	45.612888	48.401428	60.053017	49.41951
21_38600803	21	38600803	27.341066	58.179443	36.314751	47.917671	44.919281	50.124062	41.688828	53.729042	60.1395	56.323566	61.913685	45.621742	48.436695	60.074711	49.460205
21_38601745	21	38601745	27.350801	58.195805	36.345032	47.905518	44.897076	50.089371	41.706318	53.770607	60.200474	56.328754	61.983875	45.631203	48.472233	60.097046	49.501171
21_38602183	21	38602183	27.350801	58.195805	36.345032	47.905518	44.897076	50.089371	41.706318	53.770607	60.200474	56.328754	61.983875	45.631203	48.472233	60.097046	49.501171
21_38602235	21	38602235	27.350801	58.195805	36.345032	47.905518	44.897076	50.089371	41.706318	53.770607	60.200474	56.328754	61.983875	45.631203	48.472233	60.097046	49.501171
21_38604615	21	38604615	27.383558	58.251324	36.437351	47.869015	44.832813	49.988422	41.760525	53.902889	60.384167	56.345085	62.198536	45.66325	48.580441	60.167881	49.625721
21_38613130	21	38613130	27.496962	58.446018	36.69371	47.771358	44.680077	49.743423	41.917068	54.311867	60.880283	56.39418	62.799458	45.777161	48.880619	60.384346	49.969509
21_38614321	21	38614321	27.513773	58.475056	36.726719	47.759098	44.663006	49.715378	41.937805	54.368797	60.943005	56.400883	62.877335	45.794426	48.919312	60.414169	50.013626
21_38618704	21	38618704	27.606482	58.635681	36.894688	47.69759	44.584827	49.584129	42.045151	54.672955	61.259155	56.436344	63.275383	45.891209	49.116573	60.572224	50.237782
21_38634157	21	38634157	27.968061	59.265594	37.424316	47.510677	44.425556	49.283665	42.400017	55.780613	62.235748	56.563366	64.546341	46.288822	49.744137	61.131836	50.941971
21_38635780	21	38635780	28.02529	59.365494	37.497433	47.485538	44.413094	49.254421	42.450603	55.950199	62.369305	56.582821	64.723305	46.35405	49.831505	61.215599	51.03891
21_38636401	21	38636401	28.02529	59.365494	37.497433	47.485538	44.413094	49.254421	42.450603	55.950199	62.369305	56.582821	64.723305	46.35405	49.831505	61.215599	51.03891
21_38637666	21	38637666	28.084532	59.468906	37.57106	47.460369	44.402691	49.227737	42.501884	56.124825	62.503674	56.602898	64.901772	46.422104	49.919655	61.301407	51.136436
21_38639992	21	38639992	28.145754	59.575787	37.645172	47.435181	44.394344	49.203598	42.553818	56.304462	62.638824	56.623611	65.081642	46.49297	50.008553	61.38921	51.234516
21_38640732	21	38640732	28.177094	59.630493	37.682407	47.422581	44.390938	49.19249	42.580029	56.396141	62.706699	56.634209	65.172081	46.529449	50.053265	61.433842	51.283749
21_38640746	21	38640746	28.177094	59.630493	37.682407	47.422581	44.390938	49.19249	42.580029	56.396141	62.706699	56.634209	65.172081	46.529449	50.053265	61.433842	51.283749
21_38643867	21	38643867	28.27396	59.799568	37.794773	47.3848	44.383766	49.162933	42.659565	56.678513	62.911461	56.667007	65.445259	46.642971	50.188446	61.57061	51.432167
21_38644936	21	38644936	28.307182	59.857552	37.832443	47.3722	44.382374	49.154343	42.686382	56.775051	62.980095	56.678284	65.536896	46.682167	50.233837	61.617146	51.481861
21_38650175	21	38650175	28.47999	60.15905	38.022247	47.309391	44.382839	49.120609	42.822556	57.275455	63.326004	56.737228	65.998901	46.88797	50.462982	61.856556	51.731697
21_38651209	21	38651209	28.515844	60.221596	38.060482	47.296875	44.38438	49.115685	42.850193	57.379005	63.395721	56.749542	66.091972	46.931053	50.50922	61.90575	51.78191
21_38651506	21	38651506	28.515844	60.221596	38.060482	47.296875	44.38438	49.115685	42.850193	57.379005	63.395721	56.749542	66.091972	46.931053	50.50922	61.90575	51.78191
21_38651933	21	38651933	28.552118	60.284851	38.098797	47.284378	44.386395	49.111355	42.877964	57.483669	63.465599	56.762039	66.185234	46.974762	50.555588	61.955353	51.832184
21_38652492	21	38652492	28.552118	60.284851	38.098797	47.284378	44.386395	49.111355	42.877964	57.483669	63.465599	56.762039	66.185234	46.974762	50.555588	61.955353	51.832184
21_38652500	21	38652500	28.552118	60.284851	38.098797	47.284378	44.386395	49.111355	42.877964	57.483669	63.465599	56.762039	66.185234	46.974762	50.555588	61.955353	51.832184
21_38652720	21	38652720	28.5888	60.348812	38.137192	47.271908	44.388882	49.10762	42.905853	57.589462	63.535641	56.774715	66.278687	47.019089	50.60207	62.005371	51.882519
21_38652834	21	38652834	28.5888	60.348812	38.137192	47.271908	44.388882	49.10762	42.905853	57.589462	63.535641	56.774715	66.278687	47.019089	50.60207	62.005371	51.882519
21_38652906	21	38652906	28.5888	60.348812	38.137192	47.271908	44.388882	49.10762	42.905853	57.589462	63.535641	56.774715	66.278687	47.019089	50.60207	62.005371	51.882519
21_38653325	21	38653325	28.5888	60.348812	38.137192	47.271908	44.388882	49.10762	42.905853	57.589462	63.535641	56.774715	66.278687	47.019089	50.60207	62.005371	51.882519
21_38654324	21	38654324	28.625881	60.413464	38.175667	47.25946	44.39183	49.104473	42.933876	57.696354	63.605835	56.787582	66.372307	47.064018	50.648666	62.055801	51.932899
21_38654699	21	38654699	28.663361	60.478806	38.214211	47.247044	44.395237	49.101906	42.962017	57.804333	63.676189	56.800621	66.466072	47.109543	50.695366	62.106621	51.983341
21_38656185	21	38656185	28.701221	60.544807	38.252827	47.234657	44.399105	49.099918	42.990273	57.913383	63.746689	56.813858	66.559982	47.155655	50.742172	62.157837	52.033821
21_38656269	21	38656269	28.701221	60.544807	38.252827	47.234657	44.399105	49.099918	42.990273	57.913383	63.746689	56.813858	66.559982	47.155655	50.742172	62.157837	52.033821
21_38656982	21	38656982	28.73946	60.611462	38.291512	47.222309	44.403419	49.098488	43.01865	58.023495	63.817341	56.827274	66.654015	47.202347	50.78907	62.209431	52.084335
21_38657644	21	38657644	28.778074	60.678741	38.330257	47.209991	44.408176	49.097637	43.047138	58.134663	63.888126	56.840885	66.748154	47.249611	50.836063	62.26141	52.134888
21_38658505	21	38658505	28.778074	60.678741	38.330257	47.209991	44.408176	49.097637	43.047138	58.134663	63.888126	56.840885	66.748154	47.249611	50.836063	62.26141	52.134888
21_38658658	21	38658658	28.817047	60.746662	38.369061	47.197716	44.413372	49.097324	43.075737	58.246857	63.959057	56.854679	66.8424	47.29744	50.883137	62.313759	52.185459
21_38661265	21	38661265	28.896042	60.884304	38.446823	47.173302	44.425034	49.098351	43.133266	58.474281	64.101295	56.882862	67.031143	47.394741	50.977524	62.41951	52.286659
21_38661737	21	38661737	28.936047	60.954021	38.485783	47.161163	44.431507	49.099674	43.162186	58.589481	64.172585	56.897243	67.12561	47.444183	51.024818	62.472897	52.337276
21_38662466	21	38662466	28.936047	60.954021	38.485783	47.161163	44.431507	49.099674	43.162186	58.589481	64.172585	56.897243	67.12561	47.444183	51.024818	62.472897	52.337276
21_38663389	21	38663389	28.976377	61.024292	38.524788	47.149075	44.438385	49.101524	43.191216	58.705654	64.243996	56.911819	67.220093	47.494156	51.072178	62.526623	52.387901
21_38664319	21	38664319	29.017021	61.095119	38.563828	47.137043	44.445667	49.103893	43.220337	58.822773	64.315514	56.926594	67.314629	47.544636	51.119598	62.580673	52.438515
21_38665406	21	38665406	29.057976	61.166485	38.602913	47.125065	44.453342	49.106777	43.249557	58.94083	64.387138	56.94157	67.409157	47.595612	51.167057	62.635033	52.489113
21_38665422	21	38665422	29.057976	61.166485	38.602913	47.125065	44.453342	49.106777	43.249557	58.94083	64.387138	56.94157	67.409157	47.595612	51.167057	62.635033	52.489113
21_38666283	21	38666283	29.099224	61.23838	38.642025	47.113155	44.461414	49.110157	43.278877	59.059811	64.458855	56.956741	67.503708	47.647072	51.214558	62.689709	52.539703
21_38667245	21	38667245	29.140762	61.310787	38.68116	47.101295	44.469872	49.114044	43.308292	59.179695	64.530647	56.972122	67.598236	47.699013	51.262108	62.744671	52.590271
21_38669371	21	38669371	29.224657	61.457081	38.75951	47.077778	44.487911	49.123249	43.367374	59.422092	64.674484	57.003498	67.787201	47.804264	51.357292	62.855476	52.691311
21_38669829	21	38669829	29.266996	61.530937	38.79871	47.066128	44.497475	49.128555	43.397053	59.544575	64.746498	57.019497	67.881577	47.857559	51.404911	62.911266	52.741776
21_38670226	21	38670226	29.266996	61.530937	38.79871	47.066128	44.497475	49.128555	43.397053	59.544575	64.746498	57.019497	67.881577	47.857559	51.404911	62.911266	52.741776
21_38671470	21	38671470	29.309578	61.605251	38.83791	47.054546	44.507401	49.134331	43.426807	59.667889	64.818588	57.035698	67.975899	47.911266	51.452541	62.967323	52.792194
21_38672221	21	38672221	29.352392	61.679996	38.877121	47.043041	44.517662	49.140556	43.456638	59.792007	64.890739	57.05212	68.070145	47.965401	51.500191	63.023632	52.84256
21_38672350	21	38672350	29.352392	61.679996	38.877121	47.043041	44.517662	49.140556	43.456638	59.792007	64.890739	57.05212	68.070145	47.965401	51.500191	63.023632	52.84256
21_38672578	21	38672578	29.395433	61.755161	38.916336	47.031605	44.528255	49.147224	43.486561	59.91692	64.962929	57.068752	68.164284	48.019936	51.547829	63.080185	52.892868
21_38673016	21	38673016	29.395433	61.755161	38.916336	47.031605	44.528255	49.147224	43.486561	59.91692	64.962929	57.068752	68.164284	48.019936	51.547829	63.080185	52.892868
21_38676115	21	38676115	29.525782	61.983067	39.033932	46.997803	44.561981	49.16975	43.57674	60.296227	65.179688	57.11993	68.445923	48.185802	51.690712	63.251156	53.043392
21_38676142	21	38676142	29.525782	61.983067	39.033932	46.997803	44.561981	49.16975	43.57674	60.296227	65.179688	57.11993	68.445923	48.185802	51.690712	63.251156	53.043392
21_38676254	21	38676254	29.525782	61.983067	39.033932	46.997803	44.561981	49.16975	43.57674	60.296227	65.179688	57.11993	68.445923	48.185802	51.690712	63.251156	53.043392
21_38676371	21	38676371	29.525782	61.983067	39.033932	46.997803	44.561981	49.16975	43.57674	60.296227	65.179688	57.11993	68.445923	48.185802	51.690712	63.251156	53.043392
21_38681448	21	38681448	29.746433	62.369976	39.229477	46.943195	44.624119	49.215149	43.728355	60.942421	65.541237	57.209579	68.911972	48.469025	51.928291	63.539898	53.292534
21_38682225	21	38682225	29.790968	62.448299	39.268471	46.932537	44.637352	49.225307	43.758842	61.073589	65.61351	57.228172	69.004539	48.526554	51.975666	63.598141	53.342052
21_38684499	21	38684499	29.88035	62.605747	39.346313	46.911537	44.664543	49.246613	43.819958	61.33765	65.75795	57.266018	69.18895	48.642403	52.070251	63.714977	53.44072
21_38684763	21	38684763	29.925171	62.684834	39.385151	46.901169	44.67849	49.257729	43.850582	61.47052	65.830109	57.285275	69.280731	48.700676	52.117432	63.773579	53.489864
21_38685564	21	38685564	29.925171	62.684834	39.385151	46.901169	44.67849	49.257729	43.850582	61.47052	65.830109	57.285275	69.280731	48.700676	52.117432	63.773579	53.489864
21_38685617	21	38685617	29.970066	62.764175	39.423923	46.890915	44.692642	49.269138	43.881245	61.603916	65.902214	57.30476	69.372238	48.759174	52.164539	63.832275	53.538876
21_38685634	21	38685634	29.970066	62.764175	39.423923	46.890915	44.692642	49.269138	43.881245	61.603916	65.902214	57.30476	69.372238	48.759174	52.164539	63.832275	53.538876
21_38685643	21	38685643	29.970066	62.764175	39.423923	46.890915	44.692642	49.269138	43.881245	61.603916	65.902214	57.30476	69.372238	48.759174	52.164539	63.832275	53.538876
21_38685673	21	38685673	29.970066	62.764175	39.423923	46.890915	44.692642	49.269138	43.881245	61.603916	65.902214	57.30476	69.372238	48.759174	52.164539	63.832275	53.538876
21_38685936	21	38685936	29.970066	62.764175	39.423923	46.890915	44.692642	49.269138	43.881245	61.603916	65.902214	57.30476	69.372238	48.759174	52.164539	63.832275	53.538876
21_38685967	21	38685967	29.970066	62.764175	39.423923	46.890915	44.692642	49.269138	43.881245	61.603916	65.902214	57.30476	69.372238	48.759174	52.164539	63.832275	53.538876
21_38686268	21	38686268	29.970066	62.764175	39.423923	46.890915	44.692642	49.269138	43.881245	61.603916	65.902214	57.30476	69.372238	48.759174	52.164539	63.832275	53.538876
