	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
22_47390912	22	47390912	21.910219	40.102085	38.213673	42.634212	42.274445	43.50325	44.368618	40.611706	48.875149	38.271877	38.654819	51.965912	57.170155	42.842602	50.293674
22_47391141	22	47391141	21.910219	40.102085	38.213673	42.634212	42.274445	43.50325	44.368618	40.611706	48.875149	38.271877	38.654819	51.965912	57.170155	42.842602	50.293674
22_47392632	22	47392632	21.882124	40.034397	38.150463	42.605053	42.221821	43.455807	44.304893	40.532749	48.801361	38.212269	38.600491	51.963516	57.150818	42.80785	50.238419
22_47392646	22	47392646	21.882124	40.034397	38.150463	42.605053	42.221821	43.455807	44.304893	40.532749	48.801361	38.212269	38.600491	51.963516	57.150818	42.80785	50.238419
22_47393092	22	47393092	21.854706	39.966831	38.087303	42.576157	42.169067	43.408596	44.24152	40.453751	48.727634	38.152634	38.546139	51.961887	57.13155	42.773643	50.183125
22_47393160	22	47393160	21.854706	39.966831	38.087303	42.576157	42.169067	43.408596	44.24152	40.453751	48.727634	38.152634	38.546139	51.961887	57.13155	42.773643	50.183125
22_47393211	22	47393211	21.854706	39.966831	38.087303	42.576157	42.169067	43.408596	44.24152	40.453751	48.727634	38.152634	38.546139	51.961887	57.13155	42.773643	50.183125
22_47393674	22	47393674	21.854706	39.966831	38.087303	42.576157	42.169067	43.408596	44.24152	40.453751	48.727634	38.152634	38.546139	51.961887	57.13155	42.773643	50.183125
22_47394305	22	47394305	21.827959	39.899422	38.024185	42.547512	42.116196	43.361618	44.17849	40.374718	48.653976	38.092964	38.491776	51.96104	57.11235	42.739986	50.127808
22_47394322	22	47394322	21.827959	39.899422	38.024185	42.547512	42.116196	43.361618	44.17849	40.374718	48.653976	38.092964	38.491776	51.96104	57.11235	42.739986	50.127808
22_47394969	22	47394969	21.801891	39.832165	37.961113	42.519127	42.063202	43.314877	44.115818	40.295647	48.580395	38.033276	38.437389	51.960945	57.09322	42.706875	50.072464
22_47395107	22	47395107	21.801891	39.832165	37.961113	42.519127	42.063202	43.314877	44.115818	40.295647	48.580395	38.033276	38.437389	51.960945	57.09322	42.706875	50.072464
22_47395535	22	47395535	21.801891	39.832165	37.961113	42.519127	42.063202	43.314877	44.115818	40.295647	48.580395	38.033276	38.437389	51.960945	57.09322	42.706875	50.072464
22_47396090	22	47396090	21.776495	39.765076	37.898098	42.490997	42.010098	43.268375	44.053509	40.216557	48.506882	37.97356	38.382988	51.961617	57.074146	42.674328	50.017101
22_47397693	22	47397693	21.75178	39.698154	37.835129	42.463116	41.956898	43.222099	43.991566	40.137459	48.433437	37.913815	38.328583	51.963032	57.055138	42.642349	49.961708
22_47398706	22	47398706	21.727734	39.631432	37.772198	42.435474	41.903599	43.17606	43.93	40.058357	48.360077	37.854053	38.274162	51.965191	57.036194	42.610958	49.906292
22_47401849	22	47401849	21.638302	39.366615	37.520973	42.327232	41.689602	42.994232	43.687611	39.742165	48.067413	37.614819	38.056427	51.981117	56.960987	42.491325	49.68449
22_47406159	22	47406159	21.559662	39.10564	37.270473	42.222504	41.474663	42.816097	43.451679	39.426727	47.776127	37.375362	37.83868	52.008251	56.886616	42.381596	49.462578
22_47409420	22	47409420	21.507751	38.912773	37.083035	42.146076	41.313114	42.684895	43.27916	39.191002	47.558651	37.195671	37.675438	52.035572	56.831333	42.306084	49.296185
22_47410446	22	47410446	21.491795	38.849079	37.020638	42.120964	41.259247	42.641613	43.222515	39.112637	47.486366	37.135761	37.621044	52.045956	56.812996	42.282242	49.240742
22_47410606	22	47410606	21.491795	38.849079	37.020638	42.120964	41.259247	42.641613	43.222515	39.112637	47.486366	37.135761	37.621044	52.045956	56.812996	42.282242	49.240742
22_47411024	22	47411024	21.476505	38.785706	36.958275	42.096031	41.205372	42.59856	43.166309	39.034389	47.414181	37.075848	37.566673	52.056953	56.794697	42.259075	49.185326
22_47411706	22	47411706	21.476505	38.785706	36.958275	42.096031	41.205372	42.59856	43.166309	39.034389	47.414181	37.075848	37.566673	52.056953	56.794697	42.259075	49.185326
22_47412102	22	47412102	21.461889	38.722641	36.895947	42.071266	41.151505	42.555721	43.11055	38.956272	47.342102	37.015934	37.512314	52.068562	56.776428	42.236591	49.129929
22_47412259	22	47412259	21.461889	38.722641	36.895947	42.071266	41.151505	42.555721	43.11055	38.956272	47.342102	37.015934	37.512314	52.068562	56.776428	42.236591	49.129929
22_47413450	22	47413450	21.447948	38.659912	36.833649	42.04668	41.09766	42.513107	43.055244	38.878288	47.27013	36.956028	37.457981	52.080761	56.758202	42.214794	49.074558
22_47413990	22	47413990	21.434671	38.597527	36.771378	42.022247	41.043827	42.470722	43.000374	38.800453	47.198277	36.896114	37.403667	52.093544	56.740013	42.193699	49.019222
22_47418632	22	47418632	21.388262	38.351517	36.522583	41.925999	40.828854	42.303371	42.785458	38.490723	46.91201	36.656487	37.186726	52.150257	56.667564	42.116356	48.798214
22_47418803	22	47418803	21.378332	38.290924	36.460442	41.902283	40.775242	42.262077	42.732872	38.413731	46.840755	36.5966	37.132576	52.165764	56.649529	42.098812	48.743069
22_47419441	22	47419441	21.378332	38.290924	36.460442	41.902283	40.775242	42.262077	42.732872	38.413731	46.840755	36.5966	37.132576	52.165764	56.649529	42.098812	48.743069
22_47428011	22	47428011	21.318964	37.763725	35.90163	41.693745	40.296253	41.90012	42.28056	37.730278	46.205532	36.058105	36.647388	52.326378	56.488342	41.974136	48.249489
22_47429033	22	47429033	21.315697	37.707275	35.83955	41.671009	40.243557	41.860962	42.232643	37.65551	46.135685	35.998348	36.593773	52.346291	56.470547	41.964046	48.195011
22_47430584	22	47430584	21.313093	37.651268	35.777458	41.648338	40.190975	41.822021	42.185192	37.580994	46.065987	35.938614	36.540226	52.366562	56.452763	41.954712	48.140617
22_47432116	22	47432116	21.309893	37.540627	35.653244	41.603184	40.086197	41.744751	42.091671	37.432747	45.927078	35.819214	36.433372	52.408089	56.417263	41.938339	48.032093
22_47435027	22	47435027	21.310085	37.378132	35.466793	41.535801	39.930107	41.630394	41.954853	37.212414	45.719936	35.640278	36.273685	52.472614	56.364147	41.919533	47.870029
22_47436362	22	47436362	21.311483	37.324917	35.404591	41.513412	39.878384	41.59269	41.910164	37.139526	45.651237	35.580685	36.220627	52.494656	56.346474	41.914803	47.816212
22_47436929	22	47436929	21.313547	37.272182	35.342369	41.491039	39.826824	41.555187	41.865929	37.066925	45.582703	35.521114	36.167667	52.516922	56.328823	41.910847	47.762497
22_47437544	22	47437544	21.313547	37.272182	35.342369	41.491039	39.826824	41.555187	41.865929	37.066925	45.582703	35.521114	36.167667	52.516922	56.328823	41.910847	47.762497
22_47437573	22	47437573	21.313547	37.272182	35.342369	41.491039	39.826824	41.555187	41.865929	37.066925	45.582703	35.521114	36.167667	52.516922	56.328823	41.910847	47.762497
22_47438917	22	47438917	21.319677	37.168182	35.217823	41.446365	39.724205	41.480804	41.778809	36.922592	45.446178	35.402046	36.062035	52.562065	56.293564	41.905239	47.655399
22_47440662	22	47440662	21.323746	37.116928	35.155502	41.424049	39.673157	41.44392	41.735924	36.850864	45.378189	35.342556	36.009369	52.584908	56.275955	41.903599	47.602016
22_47441199	22	47441199	21.328478	37.06617	35.093136	41.401737	39.622284	41.407234	41.693485	36.779442	45.310383	35.283092	35.956806	52.60791	56.258366	41.902725	47.548748
22_47441261	22	47441261	21.328478	37.06617	35.093136	41.401737	39.622284	41.407234	41.693485	36.779442	45.310383	35.283092	35.956806	52.60791	56.258366	41.902725	47.548748
22_47441763	22	47441763	21.333881	37.015911	35.030731	41.379429	39.571602	41.37075	41.651489	36.708324	45.242764	35.223652	35.904354	52.631031	56.240791	41.902615	47.495605
22_47443256	22	47443256	21.339956	36.966164	34.968288	41.357105	39.521107	41.33448	41.609917	36.637501	45.175335	35.164242	35.852009	52.654263	56.223236	41.903278	47.442574
22_47443340	22	47443340	21.339956	36.966164	34.968288	41.357105	39.521107	41.33448	41.609917	36.637501	45.175335	35.164242	35.852009	52.654263	56.223236	41.903278	47.442574
22_47446462	22	47446462	21.362192	36.819969	34.78067	41.290089	39.370804	41.226856	41.487797	36.42691	44.974194	34.986191	35.695686	52.72443	56.170639	41.909866	47.284218
22_47446474	22	47446474	21.362192	36.819969	34.78067	41.290089	39.370804	41.226856	41.487797	36.42691	44.974194	34.986191	35.695686	52.72443	56.170639	41.909866	47.284218
22_47446554	22	47446554	21.362192	36.819969	34.78067	41.290089	39.370804	41.226856	41.487797	36.42691	44.974194	34.986191	35.695686	52.72443	56.170639	41.909866	47.284218
22_47447001	22	47447001	21.370949	36.772266	34.718029	41.2677	39.321098	41.191395	41.447933	36.357334	44.907536	34.926899	35.643822	52.747898	56.15313	41.913593	47.231686
22_47447199	22	47447199	21.370949	36.772266	34.718029	41.2677	39.321098	41.191395	41.447933	36.357334	44.907536	34.926899	35.643822	52.747898	56.15313	41.913593	47.231686
22_47449042	22	47449042	21.390482	36.678429	34.592579	41.222847	39.222328	41.121056	41.369465	36.219139	44.774834	34.808407	35.540474	52.794815	56.118164	41.923313	47.126995
22_47452380	22	47452380	21.424835	36.541573	34.403965	41.155281	39.075798	41.017078	41.254799	36.014267	44.577301	34.630901	35.386459	52.864819	56.065804	41.94355	46.970955
22_47455186	22	47455186	21.465302	36.409447	34.21479	41.087276	38.93129	40.914898	41.14365	35.812332	44.381615	34.453674	35.233715	52.933792	56.013569	41.970493	46.816128
22_47455600	22	47455600	21.465302	36.409447	34.21479	41.087276	38.93129	40.914898	41.14365	35.812332	44.381615	34.453674	35.233715	52.933792	56.013569	41.970493	46.816128
22_47456294	22	47456294	21.48015	36.366451	34.1516	41.064495	38.883579	40.881241	41.107361	35.745686	44.316811	34.394665	35.183094	52.956444	55.996166	41.980946	46.764801
22_47456438	22	47456438	21.48015	36.366451	34.1516	41.064495	38.883579	40.881241	41.107361	35.745686	44.316811	34.394665	35.183094	52.956444	55.996166	41.980946	46.764801
22_47456631	22	47456631	21.48015	36.366451	34.1516	41.064495	38.883579	40.881241	41.107361	35.745686	44.316811	34.394665	35.183094	52.956444	55.996166	41.980946	46.764801
22_47459705	22	47459705	21.528801	36.240623	33.961597	40.995731	38.741909	40.781467	41.000687	35.547729	44.12368	34.217827	35.032173	53.023026	55.944061	42.01667	46.61166
22_47461788	22	47461788	21.583643	36.119488	33.770954	40.926311	38.602459	40.683502	40.897182	35.352798	43.932487	34.04129	34.882706	53.087036	55.892017	42.05883	46.459801
22_47461802	22	47461802	21.583643	36.119488	33.770954	40.926311	38.602459	40.683502	40.897182	35.352798	43.932487	34.04129	34.882706	53.087036	55.892017	42.05883	46.459801
22_47461827	22	47461827	21.583643	36.119488	33.770954	40.926311	38.602459	40.683502	40.897182	35.352798	43.932487	34.04129	34.882706	53.087036	55.892017	42.05883	46.459801
22_47463450	22	47463450	21.60331	36.080143	33.70726	40.903008	38.556484	40.651241	40.863358	35.288498	43.869186	33.98251	34.833218	53.107693	55.874691	42.074299	46.40947
22_47463737	22	47463737	21.60331	36.080143	33.70726	40.903008	38.556484	40.651241	40.863358	35.288498	43.869186	33.98251	34.833218	53.107693	55.874691	42.074299	46.40947
22_47463749	22	47463749	21.60331	36.080143	33.70726	40.903008	38.556484	40.651241	40.863358	35.288498	43.869186	33.98251	34.833218	53.107693	55.874691	42.074299	46.40947
22_47464070	22	47464070	21.623672	36.041306	33.64349	40.879616	38.510761	40.619183	40.829857	35.224537	43.806114	33.923763	34.783897	53.127945	55.857368	42.090462	46.359283
22_47464145	22	47464145	21.623672	36.041306	33.64349	40.879616	38.510761	40.619183	40.829857	35.224537	43.806114	33.923763	34.783897	53.127945	55.857368	42.090462	46.359283
22_47464470	22	47464470	21.623672	36.041306	33.64349	40.879616	38.510761	40.619183	40.829857	35.224537	43.806114	33.923763	34.783897	53.127945	55.857368	42.090462	46.359283
22_47464487	22	47464487	21.623672	36.041306	33.64349	40.879616	38.510761	40.619183	40.829857	35.224537	43.806114	33.923763	34.783897	53.127945	55.857368	42.090462	46.359283
22_47464893	22	47464893	21.644728	36.002979	33.579655	40.856144	38.465302	40.587326	40.79668	35.160919	43.743259	33.865059	34.734756	53.147797	55.84005	42.107311	46.309254
22_47464930	22	47464930	21.644728	36.002979	33.579655	40.856144	38.465302	40.587326	40.79668	35.160919	43.743259	33.865059	34.734756	53.147797	55.84005	42.107311	46.309254
22_47466651	22	47466651	21.666479	35.965164	33.515743	40.832577	38.420101	40.555668	40.763817	35.097652	43.68063	33.806389	34.685795	53.167217	55.822735	42.124844	46.259369
22_47466978	22	47466978	21.688936	35.927853	33.451759	40.808907	38.375179	40.524197	40.731266	35.034725	43.61821	33.747749	34.637012	53.18618	55.805424	42.143055	46.209629
22_47468901	22	47468901	21.735958	35.854717	33.323578	40.761295	38.286114	40.461876	40.667046	34.909908	43.494034	33.630581	34.540005	53.222622	55.770805	42.18148	46.110611
22_47469015	22	47469015	21.735958	35.854717	33.323578	40.761295	38.286114	40.461876	40.667046	34.909908	43.494034	33.630581	34.540005	53.222622	55.770805	42.18148	46.110611
22_47471423	22	47471423	21.785805	35.783535	33.195107	40.713268	38.198147	40.400337	40.603977	34.786484	43.370743	33.513577	34.443748	53.256947	55.736183	42.222546	46.012199
22_47471441	22	47471441	21.785805	35.783535	33.195107	40.713268	38.198147	40.400337	40.603977	34.786484	43.370743	33.513577	34.443748	53.256947	55.736183	42.222546	46.012199
22_47473723	22	47473723	21.838499	35.714275	33.066376	40.664822	38.111286	40.339596	40.542011	34.664463	43.248341	33.396725	34.34827	53.288956	55.701538	42.266186	45.914394
22_47474724	22	47474724	21.865919	35.680347	33.001911	40.64043	38.068279	40.309509	40.51141	34.603977	43.187469	33.33836	34.300827	53.304039	55.684204	42.288956	45.86573
22_47474754	22	47474754	21.89406	35.646881	32.937382	40.615929	38.025551	40.279636	40.481068	34.54385	43.12682	33.280041	34.253586	53.318478	55.666874	42.312351	45.817215
22_47474961	22	47474961	21.89406	35.646881	32.937382	40.615929	38.025551	40.279636	40.481068	34.54385	43.12682	33.280041	34.253586	53.318478	55.666874	42.312351	45.817215
22_47475487	22	47475487	21.89406	35.646881	32.937382	40.615929	38.025551	40.279636	40.481068	34.54385	43.12682	33.280041	34.253586	53.318478	55.666874	42.312351	45.817215
22_47476087	22	47476087	21.922926	35.613869	32.872784	40.59132	37.983116	40.24995	40.450974	34.484066	43.066395	33.221771	34.206539	53.332241	55.649529	42.336353	45.76886
22_47476495	22	47476495	21.922926	35.613869	32.872784	40.59132	37.983116	40.24995	40.450974	34.484066	43.066395	33.221771	34.206539	53.332241	55.649529	42.336353	45.76886
22_47476793	22	47476793	21.952513	35.58131	32.808128	40.566586	37.940968	40.220459	40.421112	34.424644	43.006191	33.163555	34.15971	53.345314	55.632172	42.360966	45.720665
22_47476994	22	47476994	21.952513	35.58131	32.808128	40.566586	37.940968	40.220459	40.421112	34.424644	43.006191	33.163555	34.15971	53.345314	55.632172	42.360966	45.720665
22_47478559	22	47478559	21.982832	35.549191	32.743416	40.54174	37.899101	40.191166	40.391487	34.36557	42.946201	33.10537	34.113091	53.357681	55.614799	42.386177	45.67263
22_47478923	22	47478923	22.013882	35.517498	32.67865	40.516777	37.857544	40.162067	40.36208	34.30685	42.886436	33.047245	34.066673	53.369328	55.597416	42.411976	45.62476
22_47479554	22	47479554	22.013882	35.517498	32.67865	40.516777	37.857544	40.162067	40.36208	34.30685	42.886436	33.047245	34.066673	53.369328	55.597416	42.411976	45.62476
22_47483361	22	47483361	22.145435	35.394928	32.419083	40.415703	37.694225	40.047607	40.246559	34.075512	42.649567	32.815266	33.883144	53.408215	55.527691	42.520882	45.434868
22_47484292	22	47484292	22.18018	35.365299	32.354076	40.390121	37.654148	40.019478	40.218155	34.018566	42.590897	32.757408	33.837799	53.415932	55.510204	42.549503	45.387794
22_47485568	22	47485568	22.215673	35.336048	32.28904	40.364414	37.614368	39.991543	40.189941	33.961967	42.532444	32.699615	33.792679	53.422806	55.492695	42.578648	45.340893
22_47485677	22	47485677	22.215673	35.336048	32.28904	40.364414	37.614368	39.991543	40.189941	33.961967	42.532444	32.699615	33.792679	53.422806	55.492695	42.578648	45.340893
22_47485769	22	47485769	22.251913	35.307178	32.223961	40.338585	37.574898	39.963802	40.1619	33.905731	42.474213	32.641884	33.74778	53.428829	55.475147	42.608322	45.294159
22_47486378	22	47486378	22.251913	35.307178	32.223961	40.338585	37.574898	39.963802	40.1619	33.905731	42.474213	32.641884	33.74778	53.428829	55.475147	42.608322	45.294159
22_47487949	22	47487949	22.32667	35.250534	32.093716	40.286541	37.496868	39.908901	40.106297	33.794304	42.358406	32.526611	33.658665	53.438251	55.439964	42.669205	45.201183
22_47489676	22	47489676	22.365183	35.22274	32.028557	40.260323	37.458317	39.881741	40.078724	33.739113	42.300827	32.469086	33.614445	53.441628	55.422321	42.700397	45.154945
22_47490914	22	47490914	22.444502	35.168159	31.898182	40.207489	37.38213	39.82798	40.023994	33.629791	42.186321	32.354237	33.526695	53.445629	55.386909	42.764221	45.062958
22_47493286	22	47493286	22.526899	35.114872	31.767757	40.154144	37.307178	39.774986	39.969776	33.521862	42.072685	32.239689	33.439869	53.445911	55.35133	42.829895	44.971649
22_47494365	22	47494365	22.569258	35.088688	31.702549	40.127274	37.270176	39.748775	39.942848	33.468422	42.016193	32.182537	33.396805	53.444622	55.333473	42.8634	44.92625
22_47494706	22	47494706	22.569258	35.088688	31.702549	40.127274	37.270176	39.748775	39.942848	33.468422	42.016193	32.182537	33.396805	53.444622	55.333473	42.8634	44.92625
22_47498045	22	47498045	22.746504	34.986771	31.441771	40.018463	37.125237	39.645851	39.83609	33.258057	41.792351	31.954798	33.22691	53.429756	55.261517	43.001591	44.746315
22_47501856	22	47501856	22.936373	34.888882	31.181364	39.907536	36.985237	39.545948	39.730545	33.05307	41.57196	31.72858	33.060806	53.399029	55.188629	43.145893	44.569096
22_47503543	22	47503543	22.985828	34.864967	31.116358	39.879471	36.950996	39.52145	39.704288	33.002647	41.517399	31.672291	33.019878	53.388821	55.170242	43.182831	44.525215
22_47504096	22	47504096	23.036089	34.841251	31.051409	39.851284	36.917065	39.497143	39.678089	32.952534	41.463047	31.616106	32.979183	53.377605	55.151783	43.220078	44.481499
22_47506864	22	47506864	23.191704	34.771214	30.856918	39.765911	36.817066	39.425327	39.599621	32.804096	41.3013	31.44825	32.858543	53.337868	55.095974	43.333611	44.351341
22_47509446	22	47509446	23.299488	34.725349	30.727629	39.708347	36.751888	39.378387	39.547363	32.706684	41.194534	31.336952	32.779308	53.306282	55.058392	43.410625	44.265411
22_47509573	22	47509573	23.299488	34.725349	30.727629	39.708347	36.751888	39.378387	39.547363	32.706684	41.194534	31.336952	32.779308	53.306282	55.058392	43.410625	44.265411
22_47511823	22	47511823	23.467266	34.657604	30.534357	39.621037	36.656296	39.309395	39.468956	32.56279	41.035992	31.170984	32.662239	53.251293	55.001369	43.527889	44.137745
22_47511955	22	47511955	23.467266	34.657604	30.534357	39.621037	36.656296	39.309395	39.468956	32.56279	41.035992	31.170984	32.662239	53.251293	55.001369	43.527889	44.137745
22_47512242	22	47512242	23.467266	34.657604	30.534357	39.621037	36.656296	39.309395	39.468956	32.56279	41.035992	31.170984	32.662239	53.251293	55.001369	43.527889	44.137745
22_47513977	22	47513977	23.583199	34.613026	30.406036	39.56221	36.593987	39.264336	39.416576	32.468296	40.93137	31.061018	32.585381	53.209606	54.962921	43.607021	44.053444
22_47514518	22	47514518	23.583199	34.613026	30.406036	39.56221	36.593987	39.264336	39.416576	32.468296	40.93137	31.061018	32.585381	53.209606	54.962921	43.607021	44.053444
22_47514784	22	47514784	23.642389	34.590881	30.342056	39.532608	36.563248	39.242081	39.390335	32.421463	40.879375	31.006254	32.547302	53.18726	54.943562	43.646843	44.011539
22_47515244	22	47515244	23.642389	34.590881	30.342056	39.532608	36.563248	39.242081	39.390335	32.421463	40.879375	31.006254	32.547302	53.18726	54.943562	43.646843	44.011539
22_47515285	22	47515285	23.642389	34.590881	30.342056	39.532608	36.563248	39.242081	39.390335	32.421463	40.879375	31.006254	32.547302	53.18726	54.943562	43.646843	44.011539
22_47516082	22	47516082	23.702402	34.568829	30.278198	39.502892	36.532787	39.220009	39.364056	32.374901	40.827606	30.951635	32.50946	53.16391	54.924099	43.68681	43.969791
22_47519942	22	47519942	23.950657	34.48127	30.024181	39.38282	36.413578	39.133614	39.258354	32.191269	40.622654	30.734711	32.360394	53.060738	54.845299	43.847801	43.804359
22_47520023	22	47520023	23.950657	34.48127	30.024181	39.38282	36.413578	39.133614	39.258354	32.191269	40.622654	30.734711	32.360394	53.060738	54.845299	43.847801	43.804359
22_47520128	22	47520128	23.950657	34.48127	30.024181	39.38282	36.413578	39.133614	39.258354	32.191269	40.622654	30.734711	32.360394	53.060738	54.845299	43.847801	43.804359
22_47522071	22	47522071	24.079708	34.437767	29.898127	39.322102	36.355515	39.091518	39.205093	32.100945	40.521461	30.627216	32.287243	53.003342	54.805294	43.928745	43.722561
22_47523383	22	47523383	24.145462	34.416058	29.835361	39.291584	36.326843	39.070755	39.178341	32.056129	40.471184	30.573727	32.250999	52.973228	54.785133	43.969273	43.681889
22_47524397	22	47524397	24.212036	34.394363	29.772776	39.260944	36.298416	39.050175	39.151489	32.011551	40.42112	30.520409	32.214981	52.942184	54.76487	44.009811	43.641357
22_47535805	22	47535805	25.074217	34.132484	29.038795	38.885868	35.974255	38.817551	38.82045	31.491926	39.836823	29.895205	31.799236	52.500694	54.512947	44.491074	43.165741
22_47538619	22	47538619	25.229094	34.088066	28.920036	38.822212	35.922913	38.781349	38.763382	31.407629	39.742348	29.793814	31.732712	52.415588	54.469315	44.569103	43.088215
22_47540119	22	47540119	25.387094	34.043308	28.802464	38.758305	35.872223	38.745872	38.705704	31.323851	39.648693	29.693283	31.666906	52.327484	54.425167	44.646114	43.011131
22_47542142	22	47542142	25.548176	33.998146	28.686125	38.694172	35.822136	38.711117	38.647392	31.240543	39.555847	29.593628	31.601801	52.236496	54.380516	44.721973	42.93446
22_47542815	22	47542815	25.629856	33.975399	28.628443	38.662029	35.797314	38.694008	38.617985	31.199049	39.509727	29.544136	31.569502	52.189953	54.357998	44.759422	42.896267
22_47543017	22	47543017	25.629856	33.975399	28.628443	38.662029	35.797314	38.694008	38.617985	31.199049	39.509727	29.544136	31.569502	52.189953	54.357998	44.759422	42.896267
22_47543018	22	47543018	25.629856	33.975399	28.628443	38.662029	35.797314	38.694008	38.617985	31.199049	39.509727	29.544136	31.569502	52.189953	54.357998	44.759422	42.896267
22_47543790	22	47543790	25.712294	33.952545	28.571089	38.629841	35.772621	38.677082	38.588421	31.157654	39.463802	29.494871	31.537357	52.142735	54.335354	44.796532	42.858166
22_47543848	22	47543848	25.712294	33.952545	28.571089	38.629841	35.772621	38.677082	38.588421	31.157654	39.463802	29.494871	31.537357	52.142735	54.335354	44.796532	42.858166
22_47543932	22	47543932	25.712294	33.952545	28.571089	38.629841	35.772621	38.677082	38.588421	31.157654	39.463802	29.494871	31.537357	52.142735	54.335354	44.796532	42.858166
22_47544679	22	47544679	25.712294	33.952545	28.571089	38.629841	35.772621	38.677082	38.588421	31.157654	39.463802	29.494871	31.537357	52.142735	54.335354	44.796532	42.858166
22_47546133	22	47546133	25.879412	33.90646	28.457413	38.565346	35.723633	38.643772	38.528782	31.075132	39.372532	29.397024	31.473541	52.046337	54.289646	44.869644	42.782223
22_47547539	22	47547539	25.964077	33.883228	28.401102	38.533047	35.699326	38.62738	38.498711	31.033997	39.327187	29.348454	31.441858	51.997181	54.266594	44.905605	42.744385
22_47547787	22	47547787	26.049471	33.859863	28.345156	38.500713	35.675117	38.611164	38.468464	30.992941	39.282032	29.300117	31.410316	51.947411	54.243404	44.941158	42.706612
22_47548520	22	47548520	26.049471	33.859863	28.345156	38.500713	35.675117	38.611164	38.468464	30.992941	39.282032	29.300117	31.410316	51.947411	54.243404	44.941158	42.706612
22_47550485	22	47550485	26.22242	33.81271	28.234369	38.435989	35.627052	38.579277	38.407459	30.911018	39.192299	29.204155	31.347658	51.8461	54.196613	45.010948	42.631302
22_47552839	22	47552839	26.487139	33.740902	28.071081	38.338799	35.555687	38.532761	38.314655	30.788567	39.059086	29.062038	31.254642	51.689938	54.125332	45.112057	42.518848
22_47556456	22	47556456	26.758011	33.667694	27.911419	38.241585	35.485096	38.487808	38.220295	30.666496	38.927498	28.922153	31.162685	51.529133	54.052723	45.208458	42.406902
22_47558406	22	47558406	26.941898	33.618073	27.807085	38.176826	35.438408	38.458687	38.156544	30.585272	38.840645	28.830172	31.101912	51.419575	54.003548	45.269894	42.332516
22_47565959	22	47565959	27.702143	33.412697	27.407732	37.919071	35.253857	38.348984	37.894997	30.26095	38.499912	28.472767	30.862213	50.965626	53.800274	45.489971	42.036251
22_47567463	22	47567463	27.79977	33.386215	27.359938	37.88707	35.230965	38.336006	37.861607	30.220423	38.458031	28.429316	30.832556	50.907413	53.774094	45.514332	41.99931
22_47572701	22	47572701	28.295744	33.251087	27.128473	37.728176	35.116879	38.27354	37.692608	30.017641	38.25087	28.216305	30.684965	50.61285	53.640404	45.624535	41.814713
22_47572986	22	47572986	28.396416	33.223515	27.083717	37.696648	35.094105	38.26152	37.658417	29.977041	38.209858	28.17457	30.655558	50.553371	53.613087	45.644157	41.777786
22_47574437	22	47574437	28.497543	33.195755	27.039488	37.665215	35.071339	38.249653	37.624115	29.936422	38.168991	28.133127	30.626167	50.493748	53.585587	45.662937	41.74086
22_47575292	22	47575292	28.599117	33.167816	26.995789	37.633869	35.048588	38.237942	37.589703	29.895782	38.128265	28.091982	30.596806	50.434013	53.557888	45.680851	41.703922
22_47579334	22	47579334	29.009588	33.054249	26.82638	37.509605	34.957558	38.1926	37.451015	29.732979	37.966679	27.930412	30.479431	50.194267	53.445038	45.743736	41.556049
22_47580486	22	47580486	29.113169	33.025425	26.785402	37.478828	34.934799	38.181641	37.416119	29.692205	37.926609	27.890785	30.45009	50.134247	53.416298	45.757179	41.519032
22_47580784	22	47580784	29.217108	32.996418	26.744984	37.448177	34.912014	38.17083	37.381142	29.651405	37.88665	27.851465	30.420744	50.074234	53.387352	45.769691	41.481995
22_47580974	22	47580974	29.217108	32.996418	26.744984	37.448177	34.912014	38.17083	37.381142	29.651405	37.88665	27.851465	30.420744	50.074234	53.387352	45.769691	41.481995
22_47587627	22	47587627	29.847279	32.818943	26.514359	37.267124	34.775009	38.108978	37.169979	29.405914	37.649498	27.622158	30.244257	49.715595	53.209026	45.824463	41.259155
22_47591972	22	47591972	30.379103	32.666889	26.338133	37.120415	34.660152	38.061317	36.993053	29.200287	37.455032	27.439917	30.096189	49.421112	53.054089	45.842262	41.07243
22_47593511	22	47593511	30.485983	32.636078	26.304661	37.091568	34.637085	38.052197	36.957645	29.159035	37.416462	27.404451	30.066416	49.362965	53.022385	45.842651	41.034946
22_47593642	22	47593642	30.485983	32.636078	26.304661	37.091568	34.637085	38.052197	36.957645	29.159035	37.416462	27.404451	30.066416	49.362965	53.022385	45.842651	41.034946
22_47594244	22	47594244	30.592991	32.605137	26.271788	37.062901	34.613976	38.043217	36.922253	29.117735	37.378002	27.369314	30.036585	49.305115	52.990433	45.841972	40.997414
22_47597558	22	47597558	30.914585	32.511654	26.176741	36.977959	34.544415	38.017075	36.816223	28.993553	37.263241	27.265896	29.946665	49.133606	52.893108	45.833363	40.884506
22_47598053	22	47598053	31.021912	32.480286	26.146257	36.950012	34.52113	38.008636	36.780949	28.952059	37.225197	27.232088	29.916542	49.077179	52.860168	45.828274	40.846767
